place_id,type,persons,latitude,longitude
2065820,Household,1,41.79895863,-87.58352337
2065821,Household,2,41.79537976,-87.58555755
2065822,Household,2,41.79586796,-87.5828543
2065823,Household,1,41.79791995,-87.58213251
2065824,Household,1,41.7988707,-87.5840947
2065826,Household,3,41.79963399,-87.58323559
2065827,Household,2,41.79599809,-87.58114865
2065828,Household,1,41.79701137,-87.58283219
2065829,Household,4,41.79919677,-87.58251916
2065830,Household,5,41.79895116,-87.58305644
2065831,Household,4,41.79553132,-87.58233893
2065832,Household,1,41.79774275,-87.58243368
2065833,Household,1,41.79630851,-87.58162522
2065834,Household,1,41.79845378,-87.58284877
2065835,Household,4,41.79522253,-87.5854234
2065836,Household,4,41.79585836,-87.58134188
2065837,Household,1,41.79728623,-87.58340674
2065838,Household,1,41.79777231,-87.58645981
2065839,Household,1,41.79614619,-87.58590578
2065840,Household,2,41.79594398,-87.58160092
2065841,Household,2,41.79703476,-87.58182042
2065842,Household,1,41.79870823,-87.58322753
2065843,Household,3,41.7952428,-87.58450985
2065844,Household,1,41.795234,-87.58353682
2065845,Household,1,41.79903783,-87.58602943
2065846,Household,1,41.7991358,-87.58316944
2065847,Household,5,41.79642054,-87.58086522
2065848,Household,1,41.79561013,-87.58364259
2065849,Household,2,41.79605969,-87.58290169
2065850,Household,1,41.79598389,-87.5831814
2065851,Household,1,41.79767749,-87.58509573
2065852,Household,1,41.79644389,-87.58090975
2065853,Household,1,41.79848534,-87.58322083
2065854,Household,4,41.79719254,-87.58254954
2065855,Household,4,41.79593305,-87.5815362
2065856,Household,2,41.79565889,-87.58576655
2065857,Household,2,41.79559854,-87.58206532
2065858,Household,3,41.79951771,-87.58325017
2065859,Household,1,41.79860223,-87.58385768
2065860,Household,1,41.79963399,-87.58368316
2065861,Household,1,41.7976234,-87.5838867
2065862,Household,1,41.79676003,-87.58203749
2065863,Household,1,41.79705563,-87.58350915
2065864,Household,1,41.79765439,-87.58495628
2065865,Household,1,41.79770339,-87.58482206
2065866,Household,1,41.79913887,-87.58334188
2065867,Household,6,41.799564,-87.58459124
2065868,Household,4,41.79906241,-87.58412951
2065869,Household,3,41.79860773,-87.58296492
2065870,Household,1,41.79771448,-87.58475212
2065871,Household,1,41.7971119,-87.58116699
2065872,Household,1,41.79918552,-87.58339302
2065873,Household,1,41.79537083,-87.58578193
2065874,Household,2,41.79938429,-87.58375378
2065875,Household,1,41.79708945,-87.5808509
2065876,Household,1,41.79866646,-87.58300048
2065877,Household,2,41.79639619,-87.58532359
2065878,Household,1,41.79748986,-87.58626492
2065879,Household,1,41.79716154,-87.58435137
2065880,Household,1,41.79906036,-87.58349937
2065881,Household,1,41.79888816,-87.58355936
2065882,Household,1,41.79900151,-87.58634978
2065883,Household,1,41.79688795,-87.58242328
2065884,Household,1,41.7979333,-87.58767848
2065885,Household,1,41.79642418,-87.58408232
2065886,Household,1,41.79678592,-87.58306806
2065887,Household,1,41.7987387,-87.58462545
2065888,Household,1,41.79819758,-87.58180298
2065889,Household,1,41.79605862,-87.58462288
2065890,Household,2,41.79621814,-87.58119659
2065891,Household,2,41.79954975,-87.58573049
2065892,Household,2,41.79717651,-87.58154152
2065893,Household,1,41.79853919,-87.58395219
2065894,Household,2,41.79743484,-87.5821902
2065895,Household,2,41.79684008,-87.58555844
2065896,Household,2,41.79860712,-87.58305655
2065897,Household,1,41.79887519,-87.58522371
2065898,Household,1,41.79857982,-87.58448868
2065899,Household,2,41.79860166,-87.58408263
2065900,Household,1,41.79653877,-87.58463176
2065901,Household,2,41.79541566,-87.58128875
2065902,Household,1,41.79919463,-87.58632979
2065903,Household,1,41.7966474,-87.58357559
2065904,Household,1,41.79712694,-87.5822621
2065905,Household,2,41.79746874,-87.58326563
2065906,Household,2,41.79884523,-87.58272763
2065907,Household,1,41.79801264,-87.58642763
2065908,Household,2,41.79893737,-87.58460658
2065909,Household,1,41.79940307,-87.58503055
2065910,Household,2,41.79875755,-87.58356229
2065911,Household,2,41.79778414,-87.58238523
2065912,Household,3,41.79653222,-87.58435211
2065913,Household,2,41.79732091,-87.58477873
2065914,Household,2,41.79841964,-87.58359665
2065915,Household,2,41.79821419,-87.58391929
2065916,Household,2,41.79737459,-87.58146335
2065917,Household,1,41.79688662,-87.58620911
2065918,Household,2,41.79662974,-87.58158862
2065919,Household,2,41.79748965,-87.58630998
2065920,Household,2,41.79947495,-87.58583407
2065921,Household,1,41.79884664,-87.5847291
2065922,Household,4,41.79831892,-87.58428744
2065923,Household,1,41.79581396,-87.58231331
2065924,Household,2,41.79840116,-87.58266844
2065925,Household,4,41.79740838,-87.5854146
2065926,Household,1,41.79795967,-87.58517749
2065927,Household,1,41.79893648,-87.58283273
2065928,Household,4,41.79640616,-87.58131129
2065929,Household,3,41.79794806,-87.58450321
2065930,Household,1,41.79954362,-87.58282292
2065931,Household,2,41.79599147,-87.58086736
2065932,Household,1,41.79695454,-87.58115176
2065933,Household,1,41.79545393,-87.58415441
2065934,Household,4,41.79835822,-87.58593526
2065936,Household,2,41.79899908,-87.58701781
2065937,Household,2,41.79762743,-87.58379885
2065938,Household,1,41.7961049,-87.58143181
2065939,Household,2,41.79872079,-87.58555206
2065940,Household,2,41.79649278,-87.5853125
2065941,Household,2,41.79871467,-87.58303891
2065942,Household,2,41.79845032,-87.5839028
2065943,Household,2,41.79683999,-87.58168054
2065944,Household,1,41.7986616,-87.58528143
2065945,Household,5,41.79831086,-87.58653892
2065946,Household,2,41.79761669,-87.58596106
2065947,Household,1,41.79658458,-87.58115958
2065948,Household,2,41.79847791,-87.58250355
2065949,Household,1,41.79603174,-87.58604398
2065950,Household,1,41.79692241,-87.5815898
2065951,Household,1,41.79789697,-87.58369618
2065952,Household,1,41.79858201,-87.58401397
2065953,Household,4,41.79761189,-87.58445101
2065954,Household,1,41.79560815,-87.58634143
2065955,Household,2,41.79766669,-87.58247275
2065956,Household,1,41.79564938,-87.58118243
2065957,Household,1,41.79909525,-87.58332596
2065959,Household,2,41.79608694,-87.5825738
2065960,Household,1,41.79529369,-87.58123389
2065961,Household,1,41.79751395,-87.58594949
2065962,Household,1,41.79797785,-87.58320266
2065963,Household,4,41.79765885,-87.58652927
2065964,Household,1,41.79681859,-87.5850552
2065965,Household,2,41.79824501,-87.58180774
2065966,Household,1,41.79746844,-87.58170682
2065967,Household,1,41.79711015,-87.58565485
2065968,Household,1,41.79788952,-87.58607996
2065969,Household,2,41.79820822,-87.5834838
2065970,Household,3,41.79899289,-87.58352628
2065971,Household,1,41.79857975,-87.5860247
2065972,Household,1,41.7989136,-87.58583767
2065974,Household,1,41.7987669,-87.58525665
2065975,Household,2,41.79898489,-87.58308924
2065976,Household,4,41.7986108,-87.58601727
2065977,Household,1,41.79590625,-87.58093639
2065978,Household,2,41.79769464,-87.58294302
2065979,Household,2,41.79962898,-87.58530725
2065980,Household,1,41.79863813,-87.58637107
2065981,Household,1,41.79690163,-87.58099736
2065982,Household,1,41.79820932,-87.58333576
2065983,Household,1,41.79576422,-87.58571103
2065984,Household,4,41.796536,-87.58326553
2065985,Household,1,41.79735194,-87.58571259
2065986,Household,1,41.79685222,-87.58399577
2065987,Household,2,41.79844246,-87.58413127
2065988,Household,1,41.799634,-87.58448782
2065989,Household,2,41.79598404,-87.58134243
2065990,Household,2,41.79694544,-87.58200795
2065991,Household,2,41.79897015,-87.58436643
2065992,Household,2,41.79733931,-87.58628093
2065993,Household,3,41.79693446,-87.58392703
2065994,Household,4,41.79784224,-87.58528151
2065995,Household,6,41.79618141,-87.58162713
2065996,Household,2,41.7953627,-87.5810122
2065997,Household,1,41.79695678,-87.58612497
2065998,Household,2,41.79917577,-87.58335179
2065999,Household,4,41.79524014,-87.58421894
2066000,Household,1,41.799146,-87.58367594
2066001,Household,2,41.79960771,-87.58640548
2066002,Household,1,41.79804597,-87.58583893
2066003,Household,2,41.79866789,-87.5833273
2066004,Household,4,41.79731874,-87.58292961
2066005,Household,1,41.79767869,-87.5863704
2066006,Household,1,41.79654193,-87.58149717
2066007,Household,1,41.79803138,-87.58210217
2066008,Household,1,41.79552524,-87.5812824
2066009,Household,1,41.79543056,-87.58607323
2066010,Household,1,41.7980159,-87.58314669
2066011,Household,2,41.79616815,-87.58173082
2066012,Household,1,41.79549129,-87.58340761
2066013,Household,1,41.79826321,-87.58167638
2066014,Household,1,41.79637533,-87.58087652
2066015,Household,1,41.79904926,-87.58283711
2066016,Household,2,41.79679907,-87.58182582
2066017,Household,2,41.79807046,-87.58498138
2066018,Household,4,41.797794,-87.5849352
2066019,Household,3,41.79952333,-87.58266565
2066020,Household,1,41.79865269,-87.58260256
2066021,Household,3,41.79839158,-87.58484719
2066022,Household,1,41.79941058,-87.58459548
2066023,Household,4,41.79851978,-87.58404686
2066024,Household,3,41.79935988,-87.58400436
2066025,Household,1,41.79914912,-87.58406359
2066026,Household,2,41.79638515,-87.58122501
2066027,Household,1,41.79939414,-87.58664829
2066028,Household,2,41.79696881,-87.5826807
2066029,Household,1,41.79569738,-87.58404914
2066030,Household,1,41.79625642,-87.58303892
2066031,Household,1,41.79794101,-87.58241266
2066032,Household,1,41.79844074,-87.58464734
2066033,Household,1,41.79925063,-87.58459008
2066034,Household,1,41.79575332,-87.58437639
2066035,Household,4,41.79841628,-87.58388886
2066036,Household,1,41.79799255,-87.58607879
2066037,Household,1,41.79824446,-87.58192142
2066038,Household,1,41.79566215,-87.58375265
2066039,Household,1,41.79809015,-87.58263203
2066040,Household,1,41.79903772,-87.58326156
2066041,Household,1,41.79868532,-87.58296408
2066042,Household,2,41.79628079,-87.58323362
2066043,Household,1,41.79842234,-87.58428425
2066044,Household,1,41.7983229,-87.58211736
2066045,Household,2,41.79659668,-87.58646567
2066046,Household,1,41.79935374,-87.58383464
2066047,Household,1,41.7979081,-87.5828768
2066048,Household,1,41.7987455,-87.58322718
2066049,Household,3,41.79539121,-87.58457023
2066050,Household,2,41.7974028,-87.58185132
2066052,Household,2,41.79808725,-87.58280752
2066053,Household,2,41.79875904,-87.5825661
2066054,Household,3,41.79871522,-87.58567089
2066055,Household,4,41.79660696,-87.58455742
2066056,Household,1,41.79849758,-87.58431633
2066057,Household,4,41.79524262,-87.58494223
2066058,Household,1,41.79846284,-87.58339384
2066059,Household,1,41.79520008,-87.58663624
2066061,Household,2,41.79662078,-87.581371
2066062,Household,1,41.79671914,-87.58197922
2066063,Household,1,41.79959552,-87.58666304
2066064,Household,3,41.79625117,-87.5864507
2066065,Household,1,41.79560893,-87.58495416
2066066,Household,1,41.79699436,-87.58187532
2066067,Household,1,41.79959604,-87.58270055
2066068,Household,1,41.79643619,-87.58100463
2066069,Household,3,41.79828619,-87.58261251
2066070,Household,1,41.79634308,-87.5828242
2066071,Household,1,41.79765993,-87.58408272
2066072,Household,3,41.799634,-87.58467268
2066073,Household,2,41.79702681,-87.58264466
2066074,Household,2,41.79810667,-87.58359302
2066075,Household,2,41.7963638,-87.58528127
2066076,Household,3,41.79856037,-87.58537033
2066077,Household,1,41.79654795,-87.58486374
2066078,Household,4,41.79642184,-87.58410007
2066079,Household,1,41.79569326,-87.58431491
2066080,Household,1,41.79724446,-87.58448436
2066081,Household,1,41.79587496,-87.58494731
2066082,Household,1,41.79559426,-87.58419436
2066083,Household,3,41.79791942,-87.5830488
2066084,Household,1,41.79582371,-87.58125527
2066085,Household,1,41.79703195,-87.58248977
2066086,Household,1,41.79908011,-87.5852878
2066087,Household,3,41.79949054,-87.5831174
2066088,Household,3,41.79882566,-87.58317696
2066089,Household,2,41.7963935,-87.58624732
2066090,Household,2,41.79786234,-87.58197985
2066091,Household,4,41.79911935,-87.58468144
2066092,Household,1,41.79706031,-87.58192071
2066093,Household,1,41.79543374,-87.58611393
2066094,Household,1,41.79630478,-87.58164793
2066095,Household,2,41.79670851,-87.5819576
2066096,Household,1,41.79830405,-87.58674911
2066097,Household,1,41.79706677,-87.58197237
2066098,Household,2,41.79594725,-87.58283877
2066099,Household,4,41.79585938,-87.58392185
2066100,Household,1,41.7952952,-87.58120826
2066101,Household,2,41.79642648,-87.58143448
2066102,Household,2,41.79914731,-87.58420524
2066103,Household,2,41.79962326,-87.58560242
2066104,Household,1,41.79524316,-87.58454898
2066105,Household,1,41.79747041,-87.5832003
2066106,Household,2,41.79876839,-87.58298622
2066107,Household,1,41.79876034,-87.58297468
2066108,Household,1,41.79775321,-87.58289813
2066109,Household,2,41.799634,-87.58443567
2066110,Household,6,41.7969631,-87.58616314
2066111,Household,1,41.79958991,-87.5843943
2066112,Household,1,41.79824348,-87.58176583
2066113,Household,1,41.79692668,-87.58139064
2066114,Household,2,41.79636163,-87.58120936
2066115,Household,2,41.79717954,-87.58652143
2066116,Household,1,41.79752398,-87.58585124
2066117,Household,2,41.79651518,-87.58597645
2066118,Household,2,41.79740394,-87.58113508
2066119,Household,3,41.79957277,-87.58333668
2066120,Household,2,41.79538671,-87.58463953
2066121,Household,2,41.79793325,-87.5835216
2066122,Household,1,41.79561836,-87.58442028
2066123,Household,1,41.79738683,-87.58268947
2066124,Household,1,41.79530754,-87.58099833
2066125,Household,2,41.79528821,-87.58132706
2066126,Household,2,41.79660691,-87.5834102
2066127,Household,4,41.79701485,-87.58228144
2066128,Household,1,41.79597814,-87.58633771
2066129,Household,4,41.79693858,-87.58625702
2066130,Household,1,41.79596046,-87.58125891
2066131,Household,3,41.79674842,-87.58560058
2066132,Household,1,41.79892031,-87.58612945
2066133,Household,1,41.79687812,-87.58169159
2066134,Household,1,41.79617696,-87.58142427
2066135,Household,2,41.79602731,-87.58587337
2066136,Household,1,41.79584361,-87.58113595
2066137,Household,2,41.79825958,-87.58308931
2066138,Household,1,41.79661963,-87.58092804
2066139,Household,2,41.79872271,-87.58627146
2066140,Household,1,41.79752055,-87.58498092
2066141,Household,2,41.79900686,-87.58260891
2066142,Household,4,41.79912692,-87.58362676
2066143,Household,1,41.79666607,-87.58278198
2066144,Household,1,41.7964592,-87.58620938
2066145,Household,3,41.79851944,-87.5832599
2066146,Household,1,41.79820922,-87.58173606
2066147,Household,4,41.79617578,-87.58133877
2066148,Household,1,41.79844166,-87.58594633
2066149,Household,4,41.79530587,-87.58102679
2066150,Household,2,41.79823143,-87.58285501
2066151,Household,3,41.79853539,-87.58457018
2066152,Household,2,41.79585916,-87.58288236
2066153,Household,1,41.79625948,-87.58289651
2066154,Household,1,41.79820469,-87.58650503
2066155,Household,1,41.79612702,-87.58512919
2066156,Household,1,41.7964435,-87.585702
2066157,Household,2,41.79806953,-87.58275075
2066158,Household,5,41.79709696,-87.58541399
2066159,Household,5,41.79858212,-87.58377252
2066160,Household,1,41.79879766,-87.58251782
2066161,Household,2,41.79779697,-87.58431982
2066162,Household,2,41.79592739,-87.58156194
2066163,Household,1,41.79754765,-87.5816866
2066164,Household,4,41.79754268,-87.58440009
2066165,Household,1,41.79748133,-87.58312003
2066166,Household,1,41.79712713,-87.58430347
2066167,Household,1,41.79613342,-87.58277122
2066168,Household,2,41.79806863,-87.5861894
2066169,Household,1,41.79945237,-87.58462229
2066170,Household,1,41.79735524,-87.58508052
2066171,Household,2,41.79954364,-87.58370634
2066172,Household,1,41.79918058,-87.58390578
2066173,Household,2,41.79526811,-87.58166875
2066174,Household,6,41.79962885,-87.58531379
2066175,Household,5,41.79651915,-87.58103162
2066176,Household,1,41.79758127,-87.58241865
2066177,Household,1,41.79719506,-87.58513224
2066178,Household,1,41.79866823,-87.58326334
2066179,Household,2,41.79531751,-87.58044894
2066180,Household,2,41.79660718,-87.58274495
2066181,Household,1,41.79814911,-87.5842889
2066182,Household,2,41.79636703,-87.58115746
2066183,Household,4,41.7973814,-87.58516845
2066184,Household,2,41.79916305,-87.58564928
2066185,Household,1,41.79631921,-87.58329347
2066186,Household,1,41.79615916,-87.58439074
2066187,Household,2,41.79885224,-87.58335762
2066188,Household,2,41.79889042,-87.58303974
2066189,Household,2,41.79805557,-87.58361418
2066190,Household,1,41.79729258,-87.58116397
2066191,Household,1,41.79716455,-87.58604299
2066192,Household,2,41.79708694,-87.5849444
2066193,Household,2,41.79532009,-87.5836132
2066194,Household,3,41.79656601,-87.58326766
2066195,Household,2,41.79592656,-87.58141998
2066196,Household,2,41.7961175,-87.58386786
2066197,Household,1,41.79645463,-87.58129632
2066198,Household,1,41.79645498,-87.58260939
2066199,Household,2,41.79581695,-87.58210784
2066200,Household,1,41.79633303,-87.58330367
2066201,Household,1,41.79597043,-87.58087217
2066202,Household,2,41.79542724,-87.58087847
2066203,Household,1,41.79754488,-87.58183951
2066204,Household,1,41.79762082,-87.58218093
2066205,Household,2,41.79621101,-87.58467546
2066206,Household,4,41.79523745,-87.58506594
2066207,Household,1,41.79833895,-87.58431905
2066208,Household,1,41.7986194,-87.58372064
2066209,Household,1,41.79963399,-87.58487069
2066210,Household,2,41.799634,-87.58445673
2066211,Household,4,41.79546543,-87.58041425
2066212,Household,4,41.79808557,-87.58496609
2066213,Household,2,41.79561032,-87.58529868
2066214,Household,1,41.79527653,-87.58560937
2066215,Household,4,41.79910937,-87.58303538
2066216,Household,3,41.79538192,-87.58159002
2066217,Household,2,41.79825712,-87.5820131
2066218,Household,2,41.79872774,-87.58394689
2066219,Household,3,41.79909057,-87.58567878
2066220,Household,1,41.79815841,-87.58259501
2066221,Household,3,41.79550679,-87.58664166
2066222,Household,3,41.79611243,-87.58159863
2066223,Household,1,41.799243,-87.58292904
2066224,Household,1,41.799001,-87.58571755
2066225,Household,4,41.79573109,-87.5812806
2066226,Household,3,41.79907281,-87.58296808
2066227,Household,2,41.79862427,-87.58306739
2066228,Household,1,41.79803501,-87.58512873
2066229,Household,2,41.7961241,-87.58653643
2066230,Household,1,41.7960857,-87.58460915
2066231,Household,1,41.79552296,-87.58372099
2066232,Household,2,41.79792769,-87.58508509
2066233,Household,2,41.79853086,-87.58275519
2066234,Household,1,41.79529762,-87.58116712
2066235,Household,1,41.79675687,-87.58648447
2066236,Household,1,41.79586546,-87.5809145
2066238,Household,1,41.79898392,-87.58382055
2066239,Household,1,41.79542249,-87.58156037
2066240,Household,1,41.79615642,-87.58305074
2066241,Household,1,41.79627056,-87.58214678
2066242,Household,1,41.79900654,-87.58591687
2066243,Household,1,41.79899825,-87.58494864
2066244,Household,3,41.79710451,-87.58204568
2066245,Household,2,41.79664434,-87.58481279
2066246,Household,1,41.79816439,-87.58306479
2066247,Household,1,41.79618915,-87.58107092
2066248,Household,2,41.7993987,-87.58327276
2066249,Household,5,41.79839499,-87.58390803
2066250,Household,1,41.79792511,-87.58255552
2066251,Household,1,41.79653501,-87.58156226
2066252,Household,1,41.79862875,-87.58272548
2066253,Household,1,41.79960715,-87.5844682
2066254,Household,1,41.79769234,-87.58225456
2066255,Household,1,41.7979735,-87.58233591
2066256,Household,2,41.79700854,-87.58220568
2066257,Household,2,41.797584,-87.5859803
2066258,Household,1,41.79574744,-87.58173463
2066259,Household,1,41.79722639,-87.58160035
2066260,Household,2,41.79759114,-87.58620111
2066261,Household,1,41.7991969,-87.58434379
2066262,Household,1,41.79702229,-87.58558699
2066263,Household,1,41.79815346,-87.58426427
2066264,Household,2,41.79716681,-87.58250711
2066265,Household,1,41.79651987,-87.58289558
2066266,Household,2,41.79904052,-87.58257902
2066267,Household,1,41.7980208,-87.58199617
2066268,Household,3,41.79682769,-87.58226597
2066269,Household,1,41.79593654,-87.58148278
2066270,Household,2,41.79709007,-87.58241984
2066271,Household,1,41.79963399,-87.58492947
2066272,Household,1,41.79760968,-87.58479483
2066273,Household,1,41.79908062,-87.58295914
2066274,Household,2,41.796544,-87.58088411
2066275,Household,3,41.79941607,-87.58646943
2066276,Household,4,41.79814235,-87.58465928
2066277,Household,1,41.79598605,-87.58125742
2066278,Household,1,41.79962062,-87.5857388
2066279,Household,1,41.79932087,-87.58454799
2066280,Household,1,41.79927945,-87.58262171
2066281,Household,4,41.79627238,-87.58135946
2066282,Household,4,41.79683119,-87.58649292
2066283,Household,3,41.79617048,-87.58651539
2066284,Household,1,41.79835937,-87.58609078
2066285,Household,1,41.79941903,-87.58542174
2066286,Household,2,41.79645419,-87.58128006
2066287,Household,1,41.7975654,-87.58585665
2066288,Household,1,41.79881942,-87.58363898
2066289,Household,1,41.79850204,-87.58295556
2066290,Household,1,41.79524544,-87.58487455
2066291,Household,1,41.79664301,-87.58628309
2066292,Household,1,41.79730729,-87.58427863
2066293,Household,1,41.79611169,-87.58103437
2066294,Household,1,41.79822229,-87.58771683
2066295,Household,3,41.79602493,-87.58613227
2066296,Household,1,41.79813499,-87.58443608
2066297,Household,2,41.79531285,-87.58090806
2066298,Household,1,41.79651686,-87.58159728
2066299,Household,1,41.79720151,-87.58239824
2066300,Household,3,41.79829347,-87.58236847
2066301,Household,1,41.79547862,-87.58619145
2066302,Household,2,41.79839168,-87.58272734
2066303,Household,2,41.79638126,-87.58661931
2066304,Household,3,41.79667588,-87.58173941
2066305,Household,1,41.79641043,-87.58358014
2066306,Household,1,41.79715184,-87.58147794
2066307,Household,2,41.79852821,-87.58253047
2066308,Household,1,41.79812305,-87.58257904
2066309,Household,1,41.79709829,-87.5810486
2066310,Household,1,41.79712195,-87.58600944
2066311,Household,2,41.79643617,-87.58184167
2066312,Household,1,41.79844194,-87.58516955
2066313,Household,1,41.79709815,-87.58397387
2066314,Household,4,41.79802341,-87.586536
2066315,Household,1,41.79861687,-87.58263392
2066316,Household,1,41.79835217,-87.58119814
2066317,Household,1,41.79824834,-87.58200967
2066318,Household,1,41.79652173,-87.58266951
2066319,Household,3,41.79749462,-87.58541858
2066320,Household,1,41.79820128,-87.58168241
2066321,Household,1,41.79956117,-87.58595394
2066322,Household,1,41.79528659,-87.58135466
2066323,Household,2,41.79649731,-87.58574881
2066324,Household,2,41.79674244,-87.58230855
2066325,Household,2,41.79530496,-87.5810423
2066326,Household,2,41.79809033,-87.58174279
2066327,Household,2,41.79916691,-87.58291924
2066328,Household,1,41.79804702,-87.58769162
2066329,Household,1,41.7953064,-87.58765571
2066330,Household,1,41.79627931,-87.58199852
2066331,Household,2,41.79527899,-87.58148388
2066332,Household,1,41.79821711,-87.58211688
2066333,Household,1,41.79759835,-87.58622637
2066334,Household,1,41.79910274,-87.58459747
2066335,Household,3,41.7962807,-87.58646932
2066336,Household,4,41.79761067,-87.58212885
2066337,Household,1,41.79684249,-87.58181816
2066338,Household,1,41.79797803,-87.58326683
2066339,Household,2,41.7990354,-87.5843885
2066340,Household,1,41.79963399,-87.5825411
2066341,Household,1,41.79748824,-87.58232055
2066342,Household,1,41.7967819,-87.58508883
2066343,Household,1,41.79950297,-87.58527525
2066344,Household,1,41.79913164,-87.58399672
2066345,Household,4,41.79834743,-87.5835708
2066346,Household,2,41.79532151,-87.58510793
2066347,Household,3,41.79722495,-87.58174372
2066348,Household,4,41.79963399,-87.5849989
2066349,Household,1,41.79812413,-87.58356453
2066350,Household,1,41.79846074,-87.58328082
2066351,Household,1,41.79912502,-87.58294317
2066352,Household,1,41.79697636,-87.58557935
2066353,Household,1,41.79644239,-87.58112132
2066354,Household,1,41.79905459,-87.58664375
2066355,Household,1,41.79689399,-87.58200681
2066356,Household,1,41.79620327,-87.58617888
2066357,Household,2,41.79530817,-87.58098765
2066358,Household,1,41.79654855,-87.58281061
2066359,Household,2,41.7969367,-87.58330619
2066360,Household,3,41.79649849,-87.58342685
2066361,Household,2,41.79908553,-87.58488952
2066362,Household,1,41.79709158,-87.58643135
2066363,Household,2,41.79867387,-87.5832031
2066364,Household,3,41.79902595,-87.58429176
2066365,Household,1,41.79748766,-87.58281279
2066366,Household,2,41.79588187,-87.58630547
2066367,Household,1,41.79813928,-87.58434637
2066368,Household,4,41.79686713,-87.58415803
2066369,Household,2,41.79682362,-87.58314721
2066370,Household,2,41.79902805,-87.58277088
2066371,Household,1,41.79620989,-87.58313931
2066372,Household,1,41.79684951,-87.58083945
2066373,Household,2,41.79820345,-87.58768174
2066374,Household,2,41.7995151,-87.58344607
2066375,Household,2,41.79548564,-87.58487303
2066376,Household,2,41.79700964,-87.58283827
2066377,Household,5,41.79599068,-87.58158424
2066378,Household,3,41.79747915,-87.58118659
2066379,Household,1,41.79648247,-87.58111279
2066380,Household,4,41.797103,-87.58187474
2066381,Household,1,41.79853904,-87.58437195
2066383,Household,1,41.79624904,-87.58328787
2066384,Household,1,41.79888786,-87.58270804
2066385,Household,1,41.79932676,-87.5849435
2066386,Household,3,41.79850246,-87.58288728
2066387,Household,2,41.79758599,-87.58223016
2066388,Household,1,41.79593851,-87.58660796
2066389,Household,1,41.79890331,-87.5836012
2066390,Household,1,41.79806602,-87.5850341
2066391,Household,4,41.7983853,-87.58396409
2066392,Household,1,41.79887848,-87.58440116
2066393,Household,3,41.79853962,-87.58433175
2066394,Household,1,41.79625837,-87.58128551
2066395,Household,1,41.79775955,-87.58244915
2066396,Household,2,41.79573795,-87.58568839
2066397,Household,1,41.79889412,-87.58483675
2066398,Household,6,41.79613421,-87.58084273
2066399,Household,4,41.79676115,-87.58571311
2066400,Household,1,41.79728025,-87.58201545
2066401,Household,2,41.7963322,-87.58365638
2066402,Household,2,41.79874909,-87.5842963
2066403,Household,3,41.79813473,-87.58595041
2066404,Household,1,41.79864712,-87.5832134
2066405,Household,2,41.79631692,-87.58288766
2066406,Household,4,41.79689273,-87.58190649
2066407,Household,2,41.79531034,-87.58118465
2066408,Household,3,41.79668762,-87.58434163
2066409,Household,1,41.79871221,-87.58291839
2066410,Household,1,41.79943107,-87.58596921
2066411,Household,1,41.79677686,-87.58441704
2066412,Household,1,41.7959851,-87.58089577
2066413,Household,3,41.79590874,-87.58112283
2066414,Household,1,41.79648836,-87.58088599
2066415,Household,2,41.79893452,-87.58370055
2066416,Household,2,41.79651178,-87.58256624
2066417,Household,1,41.79527249,-87.58159438
2066418,Household,1,41.7962981,-87.58329958
2066419,Household,5,41.79685271,-87.58557898
2066420,Household,5,41.79855096,-87.58481113
2066421,Household,1,41.79742273,-87.58567257
2066422,Household,2,41.79790337,-87.58767535
2066423,Household,5,41.79902449,-87.58451313
2066424,Household,3,41.79606795,-87.58538299
2066425,Household,3,41.79834531,-87.58588589
2066426,Household,1,41.79731484,-87.58450218
2066427,Household,1,41.79962976,-87.5852665
2066428,Household,1,41.79613548,-87.5819289
2066429,Household,2,41.7986881,-87.58382886
2066430,Household,1,41.79599208,-87.58097196
2066431,Household,1,41.79619373,-87.58329259
2066432,Household,1,41.79800992,-87.58444804
2066433,Household,1,41.79835065,-87.58348273
2066434,Household,1,41.79861663,-87.58343301
2066435,Household,1,41.79710064,-87.58613198
2066436,Household,1,41.79630464,-87.5829981
2066437,Household,1,41.79669832,-87.58628052
2066438,Household,1,41.79784377,-87.58301103
2066439,Household,1,41.79602363,-87.58400963
2066440,Household,1,41.79951415,-87.58402113
2066441,Household,2,41.79678029,-87.58162376
2066442,Household,4,41.79766872,-87.58460458
2066443,Household,2,41.79960779,-87.5864015
2066444,Household,5,41.79894176,-87.58770434
2066445,Household,3,41.79890896,-87.58474967
2066446,Household,2,41.79802673,-87.58612051
2066447,Household,1,41.79525679,-87.58416632
2066448,Household,4,41.79772626,-87.5845001
2066449,Household,1,41.79862829,-87.58617297
2066450,Household,1,41.79677636,-87.58121347
2066451,Household,2,41.79743045,-87.58462103
2066452,Household,2,41.79523954,-87.58630442
2066453,Household,1,41.79838295,-87.58431436
2066454,Household,2,41.79678337,-87.5821094
2066455,Household,1,41.79899653,-87.5831885
2066456,Household,2,41.79963399,-87.58504801
2066457,Household,2,41.79857732,-87.58620288
2066458,Household,1,41.79757861,-87.58494442
2066459,Household,1,41.79928138,-87.58331033
2066460,Household,1,41.79903585,-87.58479008
2066461,Household,2,41.797249,-87.58543524
2066462,Household,1,41.799634,-87.58418088
2066463,Household,1,41.7968822,-87.58621839
