tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"20060111050535","Household",1005,1009,0,2
"20060111050535","Other",1010,1111,0,0
"20060111050535","Household",1112,1176,0,2
"20060111050535","Other",1177,1206,0,0
"20060111050535","Household",1207,1439,0,2
"20060111050601","Household",0,642,0,2
"20060111050601","Other",643,834,0,0
"20060111050601","Household",835,867,0,2
"20060111050601","Other",868,949,0,0
"20060111050601","Household",950,1439,0,2
"20060111050610","Other",0,239,0,0
"20060111050610","Household",240,479,0,2
"20060111050610","Other Household",480,839,0,2
"20060111050610","Other",840,1019,0,0
"20060111050610","Other Household",1020,1049,0,2
"20060111050610","Other",1050,1109,0,0
"20060111050610","Other Household",1110,1409,0,2
"20060111050610","Other",1410,1439,0,0
"20060111050935","Household",0,479,0,2
"20060111050935","Other",480,509,0,0
"20060111050935","Workplace",510,1079,0,0
"20060111050935","Other",1080,1119,0,0
"20060111050935","Household",1120,1439,0,2
"20060111050963","Household",0,1439,0,2
"20060111050985","Household",0,809,0,2
"20060111050985","Other Household",810,1079,0,2
"20060111050985","Other",1080,1229,0,0
"20060111050985","Household",1230,1439,0,2
"20060111051111","Household",0,889,0,2
"20060111051111","Other",890,896,0,0
"20060111051111","Other Household",897,898,0,2
"20060111051111","Other",899,1018,0,0
"20060111051111","Household",1019,1439,0,2
"20060111051276","Household",0,659,0,2
"20060111051276","Other",660,669,0,0
"20060111051276","Workplace",670,729,0,0
"20060111051276","Other",730,810,0,0
"20060111051276","Household",811,1224,0,2
"20060111051276","Other",1225,1234,0,0
"20060111051276","Workplace",1235,1294,0,0
"20060111051276","Other",1295,1304,0,0
"20060111051276","Household",1305,1439,0,2
"20060111051391","Household",0,1439,0,2
"20060111051547","Household",0,459,0,2
"20060111051547","Other",460,462,0,0
"20060111051547","Workplace",463,839,0,0
"20060111051547","Other",840,842,0,0
"20060111051547","Household",843,852,0,2
"20060111051547","Other",853,868,0,0
"20060111051547","Workplace",869,989,0,0
"20060111051547","Other",990,992,0,0
"20060111051547","Household",993,1112,0,2
"20060111051547","Other",1113,1272,0,0
"20060111051547","Household",1273,1439,0,2
"20060111051658","Household",0,829,0,2
"20060111051658","Other",830,921,0,0
"20060111051658","Household",922,1439,0,2
"20060111051727","Household",0,539,0,2
"20060111051727","Other",540,844,0,0
"20060111051727","Workplace",845,1019,0,0
"20060111051727","Other",1020,1039,0,0
"20060111051727","Household",1040,1439,0,2
"20060111051963","Household",0,479,0,2
"20060111051963","Other",480,674,0,0
"20060111051963","Household",675,689,0,2
"20060111051963","Other",691,710,0,0
"20060111051963","Workplace",711,740,0,0
"20060111051963","Other",741,745,0,0
"20060111051963","Household",746,1439,0,2
"20060111051967","Household",0,1439,0,2
"20060111052155","Household",0,479,0,2
"20060111052155","Other",480,489,0,0
"20060111052155","Workplace",490,894,0,0
"20060111052155","Other",895,904,0,0
"20060111052155","Household",905,969,0,2
"20060111052155","Other",970,979,0,0
"20060111052155","Workplace",980,1139,0,0
"20060111052155","Other",1140,1149,0,0
"20060111052155","Household",1150,1439,0,2
"20060111052240","Household",0,104,0,2
"20060111052240","Other",105,239,0,0
"20060111052240","Workplace",240,704,0,0
"20060111052240","Other",705,754,0,0
"20060111052240","Workplace",755,989,0,0
"20060111052240","Other",990,1034,0,0
"20060111052240","Household",1035,1439,0,2
"20060112050013","Household",0,449,0,2
"20060112050013","Other",450,459,0,0
"20060112050013","Workplace",460,959,0,0
"20060112050013","Other",960,1004,0,0
"20060112050013","Household",1005,1109,0,2
"20060112050013","Other",1110,1274,0,0
"20060112050013","Household",1275,1439,0,2
"20060112050041","Household",0,1094,0,2
"20060112050041","Other",1095,1115,0,0
"20060112050041","Household",1116,1439,0,2
"20060112050048","Workplace",0,149,0,0
"20060112050048","Other",150,189,0,0
"20060112050048","Other Household",190,199,0,2
"20060112050048","Other",200,219,0,0
"20060112050048","Household",220,239,0,2
"20060112050048","Other",240,254,0,0
"20060112050048","Household",255,989,0,2
"20060112050048","Other",990,1014,0,0
"20060112050048","Other Household",1015,1024,0,2
"20060112050048","Other",1025,1084,0,0
"20060112050048","Workplace",1085,1439,0,0
"20060112050062","Workplace",0,179,0,0
"20060112050062","Household",180,539,0,2
"20060112050062","Other",540,869,0,0
"20060112050062","Workplace",870,1439,0,0
"20060112050075","Workplace",0,494,0,0
"20060112050075","Other",495,522,0,0
"20060112050075","Household",523,1349,0,2
"20060112050075","Other",1350,1377,0,0
"20060112050075","Workplace",1378,1439,0,0
"20060112050520","Household",0,359,0,2
"20060112050520","Other",360,369,0,0
"20060112050520","Workplace",370,929,0,0
"20060112050520","Other",930,954,0,0
"20060112050520","Household",955,1439,0,2
"20060112050553","Household",0,374,0,2
"20060112050553","Other",375,409,0,0
"20060112050553","Workplace",410,689,0,0
"20060112050553","Other",690,729,0,0
"20060112050553","Workplace",730,959,0,0
"20060112050553","Other",960,989,0,0
"20060112050553","Household",990,1139,0,2
"20060112050553","Other",1140,1174,0,0
"20060112050553","Household",1175,1439,0,2
"20060112050608","Household",0,1439,0,2
"20060112050802","Household",0,389,0,2
"20060112050802","Other",390,429,0,0
"20060112050802","Workplace",430,1079,0,0
"20060112050802","Other",1080,1119,0,0
"20060112050802","Household",1120,1439,0,2
"20060112050803","Other",0,39,0,0
"20060112050803","Household",40,659,0,2
"20060112050803","Other",660,1279,0,0
"20060112050803","Other Household",1280,1439,0,2
"20060112050806","Household",0,469,0,2
"20060112050806","Other",470,499,0,0
"20060112050806","Workplace",500,1019,0,0
"20060112050806","Other",1020,1049,0,0
"20060112050806","Household",1050,1109,0,2
"20060112050806","Other",1110,1139,0,0
"20060112050806","Household",1140,1439,0,2
"20060112050860","Household",0,744,0,2
"20060112050860","Other",745,846,0,0
"20060112050860","Household",847,866,0,2
"20060112050860","Other",867,920,0,0
"20060112050860","Household",921,1439,0,2
"20060112050864","Household",0,494,0,2
"20060112050864","Other",495,514,0,0
"20060112050864","Other Household",515,519,0,2
"20060112050864","Other",520,539,0,0
"20060112050864","School",540,544,0,1
"20060112050864","Other",545,559,0,0
"20060112050864","Workplace",560,929,0,0
"20060112050864","Other",930,959,0,0
"20060112050864","Other Household",960,1019,0,2
"20060112050864","Other",1020,1034,0,0
"20060112050864","Household",1035,1439,0,2
"20060112050912","Household",0,989,0,2
"20060112050912","Other",990,1199,0,0
"20060112050912","Household",1200,1439,0,2
"20060112050943","Other",0,29,0,0
"20060112050943","Household",30,239,0,2
"20060112050943","Workplace",240,539,0,0
"20060112050943","Other",540,554,0,0
"20060112050943","Household",555,959,0,2
"20060112050943","Other",960,1439,0,0
"20060112051043","Other Household",0,119,0,2
"20060112051043","Household",120,239,0,2
"20060112051043","Other Household",240,1319,0,2
"20060112051043","Household",1320,1339,0,2
"20060112051043","Other Household",1340,1439,0,2
"20060112051059","Household",0,1439,0,2
"20060112051073","Household",0,619,0,2
"20060112051073","Other",620,839,0,0
"20060112051073","Household",840,869,0,2
"20060112051073","Other",870,1024,0,0
"20060112051073","Household",1025,1199,0,2
"20060112051073","Other",1200,1244,0,0
"20060112051073","Household",1245,1439,0,2
"20060112051220","Household",0,464,0,2
"20060112051220","Other",465,479,0,0
"20060112051220","Workplace",480,539,0,0
"20060112051220","Other",540,544,0,0
"20060112051220","School",545,634,0,1
"20060112051220","Other",635,639,0,0
"20060112051220","Workplace",640,719,0,0
"20060112051220","Other",720,789,0,0
"20060112051220","Workplace",790,1079,0,0
"20060112051220","Other",1080,1084,0,0
"20060112051220","Household",1085,1439,0,2
"20060112051312","Household",0,566,0,2
"20060112051312","Other",567,576,0,0
"20060112051312","Other Household",577,809,0,2
"20060112051312","Other",810,819,0,0
"20060112051312","Household",820,1439,0,2
"20060112051442","Household",0,364,0,2
"20060112051442","Other",365,409,0,0
"20060112051442","Workplace",410,689,0,0
"20060112051442","Other",690,734,0,0
"20060112051442","Household",735,1439,0,2
"20060112051449","Household",0,409,0,2
"20060112051449","Other",410,419,0,0
"20060112051449","Other Household",420,424,0,2
"20060112051449","Other",426,435,0,0
"20060112051449","Household",437,441,0,2
"20060112051449","Other Household",443,444,0,2
"20060112051449","Other",445,447,0,0
"20060112051449","Workplace",448,899,0,0
"20060112051449","Other",900,920,0,0
"20060112051449","Household",921,950,0,2
"20060112051449","Other",951,959,0,0
"20060112051449","Workplace",960,1154,0,0
"20060112051449","Other",1155,1189,0,0
"20060112051449","Other Household",1190,1191,0,2
"20060112051449","Other",1192,1204,0,0
"20060112051449","Household",1205,1439,0,2
"20060112051460","Other",0,74,0,0
"20060112051460","Household",75,519,0,2
"20060112051460","Other",520,529,0,0
"20060112051460","Workplace",530,749,0,0
"20060112051460","Other",750,759,0,0
"20060112051460","Household",760,764,0,2
"20060112051460","Other",765,834,0,0
"20060112051460","Household",835,949,0,2
"20060112051460","Other",950,1009,0,0
"20060112051460","Household",1010,1109,0,2
"20060112051460","Other",1110,1117,0,0
"20060112051460","Household",1118,1119,0,2
"20060112051460","Other",1121,1125,0,0
"20060112051460","Household",1126,1145,0,2
"20060112051460","Other",1146,1439,0,0
"20060112051468","Household",0,404,0,2
"20060112051468","Other",405,434,0,0
"20060112051468","Workplace",435,614,0,0
"20060112051468","Other",615,634,0,0
"20060112051468","Household",635,839,0,2
"20060112051468","Other",840,899,0,0
"20060112051468","Workplace",900,1079,0,0
"20060112051468","Other",1080,1124,0,0
"20060112051468","Household",1125,1439,0,2
"20060112051550","Household",0,419,0,2
"20060112051550","Other",420,464,0,0
"20060112051550","Workplace",465,1169,0,0
"20060112051550","Other",1170,1209,0,0
"20060112051550","Household",1210,1439,0,2
"20060112051551","Household",0,509,0,2
"20060112051551","Other",510,527,0,0
"20060112051551","Workplace",528,809,0,0
"20060112051551","Other",810,839,0,0
"20060112051551","Workplace",840,1109,0,0
"20060112051551","Other",1110,1124,0,0
"20060112051551","Household",1125,1439,0,2
"20060112051562","Household",0,459,0,2
"20060112051562","Other",460,474,0,0
"20060112051562","Workplace",475,1049,0,0
"20060112051562","Other",1050,1064,0,0
"20060112051562","Household",1066,1439,0,2
"20060112051624","Household",0,1439,0,2
"20060112051658","Other",0,89,0,0
"20060112051658","Household",90,724,0,2
"20060112051658","Other",725,1059,0,0
"20060112051658","Other",1060,1089,2,0
"20060112051658","Other",1090,1134,0,0
"20060112051658","Household",1135,1224,0,2
"20060112051658","Other",1225,1439,0,0
"20060112051675","Household",0,344,0,2
"20060112051675","Other",345,391,0,0
"20060112051675","Workplace",392,899,0,0
"20060112051675","Other",900,951,0,0
"20060112051675","Household",952,1139,0,2
"20060112051675","Other",1140,1259,0,0
"20060112051675","Household",1260,1439,0,2
"20060112051761","Household",0,849,0,2
"20060112051761","Other",850,1027,0,0
"20060112051761","Other Household",1028,1037,0,2
"20060112051761","Other",1038,1062,0,0
"20060112051761","Other Household",1063,1117,0,2
"20060112051761","Other",1118,1122,0,0
"20060112051761","Household",1123,1439,0,2
"20060112051831","Household",0,1169,0,2
"20060112051831","Other",1170,1241,0,0
"20060112051831","Other Household",1242,1319,0,2
"20060112051831","Other",1320,1324,0,0
"20060112051831","Household",1325,1439,0,2
"20060112051837","Household",0,569,0,2
"20060112051837","Other",570,1359,0,0
"20060112051837","Household",1360,1439,0,2
"20060112051919","Household",0,989,0,2
"20060112051919","Other",990,1079,0,0
"20060112051919","Household",1080,1139,0,2
"20060112051919","Other",1140,1154,0,0
"20060112051919","Household",1155,1439,0,2
"20060112051927","Household",0,464,0,2
"20060112051927","Other",465,484,0,0
"20060112051927","Gym",485,604,2,2
"20060112051927","Other",605,624,0,0
"20060112051927","Household",625,804,0,2
"20060112051927","Other",805,1030,0,0
"20060112051927","Household",1031,1090,0,2
"20060112051927","Other",1091,1246,0,0
"20060112051927","Household",1247,1439,0,2
"20060112051938","Household",0,466,0,2
"20060112051938","Other",467,491,0,0
"20060112051938","Workplace",492,1079,0,0
"20060112051938","Other",1080,1119,0,0
"20060112051938","Household",1120,1439,0,2
"20060112051995","Household",0,464,0,2
"20060112051995","Other",465,1122,0,0
"20060112051995","Other Household",1123,1199,0,2
"20060112051995","Other",1200,1244,0,0
"20060112051995","Household",1245,1439,0,2
"20060112052075","Household",0,434,0,2
"20060112052075","Other",435,454,0,0
"20060112052075","Workplace",455,989,0,0
"20060112052075","Other",990,1014,0,0
"20060112052075","Other Household",1015,1109,0,2
"20060112052075","Other",1110,1254,0,0
"20060112052075","Household",1255,1439,0,2
"20060112052087","Household",0,1439,0,2
"20060112052117","Household",0,424,0,2
"20060112052117","Other",425,444,0,0
"20060112052117","Household",445,604,0,2
"20060112052117","Other",605,627,0,0
"20060112052117","Other Household",628,632,0,2
"20060112052117","Other",633,634,0,0
"20060112052117","Workplace",635,754,0,0
"20060112052117","Other",755,774,0,0
"20060112052117","Workplace",775,1019,0,0
"20060112052117","Other",1020,1050,0,0
"20060112052117","Workplace",1051,1199,0,0
"20060112052117","Other",1200,1214,0,0
"20060112052117","Household",1215,1439,0,2
"20060112052241","Household",0,404,0,2
"20060112052241","Other",405,459,0,0
"20060112052241","Workplace",460,959,0,0
"20060112052241","Other",960,1050,0,0
"20060112052241","Household",1051,1439,0,2
"20060112052278","Household",0,589,0,2
"20060112052278","Other",590,599,0,0
"20060112052278","Workplace",600,824,0,0
"20060112052278","Other",825,849,0,0
"20060112052278","Workplace",850,1049,0,0
"20060112052278","Other",1050,1089,0,0
"20060112052278","Household",1090,1439,0,2
"20060112052347","Household",0,659,0,2
"20060112052347","Other",660,669,0,0
"20060112052347","Other Household",670,929,0,2
"20060112052347","Other",930,1024,0,0
"20060112052347","Household",1025,1439,0,2
"20060112052441","Household",0,529,0,2
"20060112052441","Other",530,869,0,0
"20060112052441","Other Household",870,889,0,2
"20060112052441","Other",890,901,0,0
"20060112052441","Household",902,929,0,2
"20060112052441","Other",930,956,0,0
"20060112052441","Other Household",957,1066,0,2
"20060112052441","Other",1067,1081,0,0
